RAAA#,Name,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM,cow,bull,higher_count,lower_count,Weight,combined_count,PROS_pct,CED_pct,Milk_pct,WW_pct,YW_pct,ADG_pct,HPG_pct,CEM_pct,Marb_pct,STAY_pct,CW_pct,REA_pct,HB_pct,GM_pct,BW_pct,DMI_pct,ME_pct,YG_pct,FAT_pct,pair_score
PM160,HHOLL G07 - LSF CJR PRESIDENT 4454M,160,18,-5.0,48,72,0.15,0.15,20,-5,11,8,24,0.68,0.0,5,0.02,0.01,109,52,G07,4454M,5,4,,9,1.6191609249734473,1.245594455170377,-1.7578432407299165,-1.5469315104728505,-1.5632159872558562,-1.4562918707343453,-1.0264198942443152,-0.5865079429229716,1.1506142483349513,2.398171984958567,-1.3378242414765473,-1.307329220148241,2.0673161989719815,-0.5897906227811733,1.618509566113128,1.3537461248230778,0.9843173170287085,0.1380084129899012,-0.8661360002223819,12.026418292617677
PM94,HHOLL L28 - HHOLL K20B,115,16,-3.8,52,79,0.16,0.44,18,-4,11,7,17,0.59,-0.09,5,0.17,-0.01,67,49,L28,K20B,3,4,1130.0,7,-0.20239511562168092,0.41519815172345903,-2.148475072003231,-1.2994224687971945,-1.3087389660746704,-1.3442694191393956,-1.0264198942443152,-1.1730158858459432,0.410933660119625,0.0,-1.3378242414765473,-0.4547232070080838,-0.15902432299784472,-0.7863874970415645,0.6474038264452511,-0.04834807588653853,0.6562115446858057,1.380084129899012,0.8661360002223819,1.702402478187051
PM80,D23 - VF SILVER BOW D172,147,14,-2.3,53,87,0.21,0.56,21,-2,14,7,22,0.43,-0.0,11,0.09,0.01,102,45,D23,D172,4,2,1165.0,6,1.092933624357077,-0.41519815172345903,-1.562527325093259,-1.2375452083782805,-1.0179080847247437,-0.7841571611646476,0.5132099471221576,-1.1730158858459432,-0.9040540522631764,1.71297998925612,-1.0033681811074107,-0.9094464140161677,1.696259445310344,-1.048516662722086,-0.566478348139595,-0.6285249865250007,-0.0,0.1380084129899012,-0.8661360002223819,-0.14715701013163507
PM780,HHOLL L94 - VF SILVER BOW D172,159,14,-2.6,64,107,0.27,0.9,23,2,14,8,21,0.53,0.03,23,0.09,-0.0,97,62,L94,D172,5,1,1032.0,6,1.5786819018491114,-0.41519815172345903,-1.1718954938199442,-0.5568953437702262,-0.29083088134992674,-0.1120224515949497,0.5132099471221576,-0.5865079429229716,-0.08218673202392517,1.3703839914048956,-0.33445606036913683,-0.9094464140161677,1.4312189069806025,0.06553229142013038,-0.32370191322262554,-2.2723595666673093,-1.3124230893716113,-0.27601682597980237,0.0,2.427550670712324
PM281,HHOLL H61 - LASO SPLASH Z124G,128,17,-4.1,48,76,0.17,0.41,24,-1,11,9,18,0.56,-0.1,11,0.34,0.0,72,55,H61,Z124G,7,4,938.0,11,0.3238321849946895,0.8303963034469181,-0.976579578183287,-1.5469315104728505,-1.4178005465808927,-1.232246967544446,-1.0264198942443152,0.0,0.16437346404785033,0.3425959978512239,-1.0033681811074107,0.5115636078840944,0.1060162153318965,-0.39319374852078226,0.8901802613622201,0.09669615177307705,-0.32810577234290283,1.5180925428889134,-0.0,9.964263786696057
PM849,HHOLL M38 - FEDDES DEFENDER Y17-8269,139,18,-5.2,57,87,0.19,0.56,29,-3,13,9,19,0.69,0.01,7,0.03,0.01,87,52,M38,8269,8,3,1005.0,11,0.7691014393623876,1.245594455170377,0.0,-0.9900361667026243,-1.0179080847247437,-1.0082020643545468,0.0,0.0,1.2328009803588758,0.6851919957024478,-1.2263388880201684,-1.2504888192722305,0.9011378303211202,-0.5897906227811733,1.780360522724441,-0.6285249865250007,0.32810577234290283,-0.0,-0.8661360002223819,12.303035330471149
PM193,HHOLL G29 - LSF SRR CHARTER 1181J,136,14,-2.8,67,108,0.25,0.67,26,2,11,7,17,0.53,0.05,32,0.05,-0.01,69,68,G29,1181J,4,1,1150.0,5,0.647664369989379,-0.41519815172345903,-0.5859477469099721,-0.3712635625134841,-0.2544770211811859,-0.33606735478484917,-1.0264198942443152,-1.1730158858459432,-0.08218673202392517,0.0,0.16722803018456842,-1.1368080175202095,-0.05300810766594825,0.4587260399409126,-0.16185095661131293,-1.160353821276924,-1.3124230893716113,-0.5520336519596049,0.8661360002223819,-1.4798278752407619
PM719,HHOLL L60 - SLB AUTHORITY 1278J,132,14,-3.2,60,90,0.19,0.52,30,-5,11,7,17,0.58,-0.13,18,0.34,-0.02,72,61,L60,1278J,7,4,1060.0,11,0.4857482774920343,-0.41519815172345903,0.19531591563665737,-0.8044043854458822,-0.9088465042185211,-1.0082020643545468,-1.0264198942443152,-1.1730158858459432,0.3287469280956998,0.0,-0.6131694440100842,0.5115636078840944,0.1060162153318965,0.0,0.16185095661131293,-0.4351326829788465,0.9843173170287085,1.9321177818586173,1.7322720004447638,11.598786818601795
PM482,HHOLL K67 - LSF CJR PRESIDENT 4454M,175,15,-3.8,59,92,0.2,0.53,29,-2,12,8,24,0.74,-0.0,13,0.11,0.0,113,62,K67,4454M,7,4,1130.0,11,2.2263462718384903,0.0,0.0,-0.8662816458647963,-0.8361387838810395,-0.8961796127595971,-0.5132099471221576,-0.5865079429229716,1.6437346404785016,2.398171984958567,-0.8918828276510316,-0.7957656122641468,2.2793486296357743,0.06553229142013038,0.6474038264452511,-0.4834807588653851,-0.0,0.1380084129899012,-0.0,15.380309141308409
PM837,HHOLL M57 - LSF SRR CHARTER 1181J,160,10,-1.6,74,124,0.31,0.93,26,5,12,6,18,0.67,0.09,44,0.09,-0.01,70,91,M57,1181J,9,1,1035.0,10,1.6191609249734473,-2.0759907586172948,-0.5859477469099721,0.06187726041891402,0.3271847415186676,0.3360673547848485,-0.5132099471221576,-1.7595238287689148,1.0684275163110264,0.3425959978512239,0.8361401509228421,-0.9094464140161677,0.0,1.9659687426039116,-1.1329566962791895,-2.4174037943269244,-2.29674040640032,-1.1040673039192097,0.8661360002223819,2.8767477233153524
PM869,HHOLL M50 - LASO SPLASH Z124G,141,17,-4.1,55,91,0.22,0.75,24,2,12,8,16,0.75,-0.14,19,0.58,-0.0,61,80,M50,Z124G,5,3,1095.0,8,0.85005948561106,0.8303963034469181,-0.976579578183287,-1.1137906875404524,-0.8724926440497802,-0.6721347095696979,-0.5132099471221576,-0.5865079429229716,1.7259213725024267,-0.3425959978512239,-0.5574267672818948,1.8757332289083455,-0.47707296899353413,1.245113536982477,0.8901802613622201,-1.5471384283692318,-1.3124230893716113,2.0701261948485183,0.0,10.132096515786428
PM105,HHOLL L63 - HHOLL N54,140,12,-2.4,63,98,0.22,0.65,29,1,12,7,19,0.64,-0.02,20,0.25,0.0,76,64,L63,N54,7,2,1050.0,9,0.8095804624867237,-1.245594455170377,0.0,-0.6187726041891403,-0.6180156228685943,-0.6721347095696979,-0.5132099471221576,-1.1730158858459432,0.8218673202392508,0.6851919957024478,-0.5016840905537053,0.0,0.31804864599568944,0.19659687426039113,-0.4855528698339384,-1.063657669503847,-0.9843173170287085,0.4140252389697036,-0.0,4.0535536381191815
PM702,HHOLL L56 - FEDDES DEFENDER Y17-8269,106,16,-4.0,53,77,0.15,0.47,29,-6,12,8,18,0.53,-0.02,-3,-0.08,0.0,78,28,L56,8269,4,4,1035.0,8,-0.5667063237407066,0.41519815172345903,0.0,-1.2375452083782805,-1.381446686412152,-1.4562918707343453,-0.5132099471221576,-0.5865079429229716,-0.08218673202392517,0.3425959978512239,-1.783765655302063,-1.8757332289083457,0.424064861327586,-2.1625656168643026,0.809254783056564,-0.19339230354615386,1.3124230893716113,0.4140252389697036,-0.0,1.4991051675325533
PM279,HHOLL H15 - LSF CJR PRESIDENT 4454M,145,17,-4.8,58,88,0.18,0.38,26,-4,11,8,21,0.69,-0.0,10,0.05,0.0,91,54,H15,4454M,5,5,1215.0,10,1.011975578108405,0.8303963034469181,-0.5859477469099721,-0.9281589062837103,-0.9815542245560028,-1.1202245159494966,-1.0264198942443152,-0.5865079429229716,1.2328009803588758,1.3703839914048956,-1.0591108578356,-1.1368080175202095,1.113170260984913,-0.4587260399409126,1.4566586095018148,0.24174037943269244,0.6562115446858057,0.1380084129899012,-0.0,11.745541707756075
PM603,HHOLL K14 - LASO SPLASH Z124G,117,15,-3.3,51,81,0.18,0.51,22,-1,11,7,16,0.69,-0.13,9,0.34,-0.01,55,63,K14,Z124G,4,3,,7,-0.12143706937300858,0.0,-1.3672114094566015,-1.3612997292161084,-1.2360312457371887,-1.1202245159494966,-1.0264198942443152,-1.1730158858459432,1.2328009803588758,-0.3425959978512239,-1.1148535345637895,0.5115636078840944,-0.7951216149892236,0.13106458284026076,0.24277643491696904,-0.386784607092308,-0.32810577234290283,1.9321177818586173,0.8661360002223819,2.842023598895735
PM479,HHOLL K67 - VF SILVER BOW D172,159,12,-1.5,61,104,0.27,0.87,21,0,15,7,22,0.48,-0.01,15,0.14,0.0,105,54,K67,D172,4,2,1130.0,6,1.5786819018491114,-1.245594455170377,-1.562527325093259,-0.7425271250269682,-0.3998924618561493,-0.1120224515949497,1.0264198942443152,-1.1730158858459432,-0.493120392143551,1.71297998925612,-0.7803974741946527,-0.6252444096361152,1.8552837683081886,-0.4587260399409126,-1.213882174584846,-2.1273153390076938,-0.6562115446858057,0.2760168259798024,-0.0,0.49591925292009
PM93,HHOLL L22 - HHOLL K20B,93,17,-3.6,60,87,0.17,0.49,24,-7,10,7,14,0.57,-0.08,3,0.04,-0.02,52,41,L22,K20B,2,4,938.0,6,-1.092933624357077,0.8303963034469181,-0.976579578183287,-0.8044043854458822,-1.0179080847247437,-1.232246967544446,-1.5396298413664726,-1.1730158858459432,0.2465601960717746,-1.0277879935536718,-1.4493095949329264,-1.1936484183962202,-0.9541459379870683,-1.3106458284026077,0.4855528698339384,-0.29008845531923094,1.6405288617145142,1.2420757169091108,1.7322720004447638,-0.3510051849680522
PM368,HHOLL J40 - LSF SRR CHARTER 1181J,149,12,-2.4,60,99,0.24,0.53,24,0,11,7,18,0.64,0.01,29,0.14,-0.01,69,81,J40,1181J,5,2,1060.0,7,1.1738916706057496,-1.245594455170377,-0.976579578183287,-0.8044043854458822,-0.5816617626998535,-0.4480898063797988,-1.0264198942443152,-1.1730158858459432,0.8218673202392508,0.3425959978512239,0.0,-0.6252444096361152,-0.05300810766594825,1.3106458284026077,-0.4855528698339384,-0.4834807588653851,-0.6562115446858057,-0.0,0.8661360002223819,2.7147105913596503
PM725,HHOLL L61 - LSF SRR CHARTER 1181J,134,14,-3.4,58,94,0.23,0.58,23,0,11,7,17,0.62,0.05,24,-0.01,-0.01,66,69,L61,1181J,4,2,,6,0.5667063237407066,-0.41519815172345903,-1.1718954938199442,-0.9281589062837103,-0.7634310635435577,-0.5601122579747483,-1.0264198942443152,-1.1730158858459432,0.6574938561914004,0.0,-0.2787133836409474,-1.4778504227762725,-0.212032430663793,0.524258331361043,0.32370191322262554,-0.7252211382980773,-0.6562115446858057,-0.5520336519596049,0.8661360002223819,-0.4676014296009825
PM534,HHOLL K86 - FEDDES DEFENDER Y17-8269,114,14,-2.7,63,93,0.19,0.52,28,-2,12,7,19,0.47,-0.03,5,0.05,0.0,81,33,K86,8269,2,3,1145.0,5,-0.24287413874601715,-0.41519815172345903,-0.19531591563665737,-0.6187726041891403,-0.7997849237122986,-1.0082020643545468,-0.5132099471221576,-1.1730158858459432,-0.5753071241674762,0.6851919957024478,-1.3378242414765473,-1.1368080175202095,0.5830891843254307,-1.8349041597636504,-0.24277643491696904,-0.4351326829788465,-0.0,0.5520336519596049,-0.0,-3.3109313100083106
PM415,HHOLL J80 - FEDDES DEFENDER Y17-8269,110,17,-4.2,56,82,0.16,0.49,26,-6,12,8,17,0.57,-0.05,-1,0.01,-0.0,75,35,J80,8269,4,4,1080.0,8,-0.40479023124336183,0.8303963034469181,-0.5859477469099721,-1.0519134271215385,-1.1996773855684477,-1.3442694191393956,-0.5132099471221576,-0.5865079429229716,0.2465601960717746,0.0,-1.6722803018456842,-1.3641696210242515,0.2650405383297412,-1.7038395769233898,0.9711057396678768,-0.29008845531923094,1.3124230893716113,0.8280504779394074,0.0,3.48547492361711
PM268,HHOLL H26 - FEDDES DEFENDER Y17-8269,119,18,-4.3,54,79,0.15,0.49,28,-4,12,9,20,0.45,-0.02,1,0.0,0.0,93,26,H26,8269,4,4,1150.0,8,-0.04047902312433619,1.245594455170377,-0.19531591563665737,-1.1756679479593664,-1.3087389660746704,-1.4562918707343453,-0.5132099471221576,0.0,-0.739680588215326,1.0277879935536718,-1.5607949483893053,-1.421010021900262,1.2191864763168094,-2.293630199704564,1.052031217973533,-0.29008845531923094,0.6562115446858057,0.4140252389697036,-0.0,4.796328340884481
PM412,HHOLL J04 - LSF CJR PRESIDENT 4454M,150,19,-6.1,48,71,0.15,0.19,22,-5,11,9,21,0.8,-0.03,2,0.02,0.0,91,59,J04,4454M,6,5,,11,1.2143706937300858,1.6607926068938361,-1.3672114094566015,-1.5469315104728505,-1.5995698474245972,-1.4562918707343453,-1.0264198942443152,0.0,2.136855032622053,1.3703839914048956,-1.5050522716611157,-1.307329220148241,1.113170260984913,-0.13106458284026076,2.508689827475348,1.1603538212769238,0.9843173170287085,0.5520336519596049,-0.0,16.579941730513145
PM6,HHOLLL10 - LSF CJR PRESIDENT 4454M,167,16,-4.0,49,71,0.14,0.06,26,-7,10,8,25,0.65,-0.01,6,0.01,-0.0,117,50,L10,4454M,5,5,,10,1.9025140868438009,0.41519815172345903,-0.5859477469099721,-1.4850542500539363,-1.5995698474245972,-1.5683143223292946,-1.5396298413664726,-0.5865079429229716,0.904054052263176,2.7407679828097913,-1.2820815647483579,-1.3641696210242515,2.491381060299567,-0.7208552056214341,0.809254783056564,1.7888788078019242,1.6405288617145142,0.2760168259798024,0.0,14.090174932623171
PM183,HHOLL G25 - LASO SPLASH Z124G,132,15,-3.1,56,86,0.19,0.51,26,-1,11,7,19,0.56,-0.1,14,0.4,0.0,75,57,G25,Z124G,6,3,1350.0,9,0.4857482774920343,0.0,-0.5859477469099721,-1.0519134271215385,-1.0542619448934845,-1.0082020643545468,-1.0264198942443152,-1.1730158858459432,0.16437346404785033,0.6851919957024478,-0.8361401509228421,0.8526060131401573,0.2650405383297412,-0.2621291656805215,0.08092547830565647,-0.386784607092308,-0.32810577234290283,1.5180925428889134,-0.0,6.392145336505937
PM284,HHOLL H61 - LSF SRR CHARTER 1181J,146,17,-3.9,58,94,0.22,0.49,25,0,11,9,20,0.5,0.05,26,0.0,-0.01,84,62,H61,1181J,6,2,938.0,8,1.052454601232741,0.8303963034469181,-0.7812636625466295,-0.9281589062837103,-0.7634310635435577,-0.6721347095696979,-1.0264198942443152,0.0,-0.32874692809570066,1.0277879935536718,-0.16722803018456842,-1.421010021900262,0.7421135073232754,0.06553229142013038,0.7283293047509074,-0.29008845531923094,-0.6562115446858057,-0.5520336519596049,0.8661360002223819,7.194615346115765
PM105,HHOLL L63 - HHOLL K20B,107,13,-2.2,64,95,0.2,0.68,25,-2,10,6,16,0.58,-0.09,12,0.24,-0.01,57,50,L63,K20B,1,3,1050.0,4,-0.5262273006163705,-0.8303963034469181,-0.7812636625466295,-0.5568953437702262,-0.7270772033748168,-0.8961796127595971,-1.5396298413664726,-1.7595238287689148,0.3287469280956998,-0.3425959978512239,-0.9476255043792209,-0.05684040087601053,-0.6891053996573272,-0.7208552056214341,-0.6474038264452511,-1.2087018971634624,-0.0,1.380084129899012,0.8661360002223819,-5.636165224439452
PM56,HHOLL J11 - HHOLL K20B,119,16,-3.6,55,83,0.17,0.5,25,-4,11,8,17,0.6,-0.09,8,0.21,-0.01,68,51,J11,K20B,3,4,1260.0,7,-0.04047902312433619,0.41519815172345903,-0.7812636625466295,-1.1137906875404524,-1.163323525399707,-1.232246967544446,-1.0264198942443152,-0.5865079429229716,0.49312039214355013,0.0,-1.1705962112919788,-0.22736160350404197,-0.1060162153318965,-0.6553229142013038,0.4855528698339384,-0.33843653120576944,0.6562115446858057,1.380084129899012,0.8661360002223819,4.304493629912972
PM163,HHOLL G10 - FEDDES DEFENDER Y17-8269,112,18,-4.4,47,71,0.15,0.28,26,-6,11,8,18,0.46,-0.03,1,-0.01,0.0,76,35,G10,8269,3,5,1115.0,8,-0.3238321849946895,1.245594455170377,-0.5859477469099721,-1.6088087708917644,-1.5995698474245972,-1.4562918707343453,-1.0264198942443152,-0.5865079429229716,-0.6574938561914009,0.3425959978512239,-1.5607949483893053,-1.4778504227762725,0.31804864599568944,-1.7038395769233898,1.13295669627919,0.7252211382980773,1.3124230893716113,0.5520336519596049,-0.0,3.5799017630587135
PM741,HHOLL L64 - LSF CJR PRESIDENT 4454M,164,19,-6.2,51,81,0.19,0.5,24,-1,11,9,21,0.86,-0.05,11,0.22,0.01,91,73,L64,4454M,7,2,1280.0,9,1.7810770174707924,1.6607926068938361,-0.976579578183287,-1.3612997292161084,-1.2360312457371887,-1.0082020643545468,-1.0264198942443152,0.0,2.6299754247656026,1.3703839914048956,-1.0033681811074107,-0.17052120262803144,1.113170260984913,0.7863874970415645,2.589615305781005,-0.33843653120576944,-0.32810577234290283,0.8280504779394074,-0.8661360002223819,15.988612325687098
PM697,HHOLL L49 - LSF SRR CHARTER 1181J,156,9,-1.0,73,122,0.31,0.88,26,5,12,6,18,0.66,0.09,41,0.06,-0.01,68,89,L49,1181J,8,1,1080.0,9,1.457244832476103,-2.491188910340754,-0.5859477469099721,0.0,0.2544770211811859,0.3360673547848485,-0.5132099471221576,-1.7595238287689148,0.986240784287101,0.3425959978512239,0.6689121207382737,-1.0799676166441992,-0.1060162153318965,1.8349041597636504,-1.618509566113128,-2.175663414894232,-2.29674040640032,-1.1040673039192097,0.8661360002223819,0.02011312151382505
PM133,HHOLL M01 - HHOLL K20B,119,18,-4.5,59,86,0.17,0.47,26,-6,10,8,17,0.54,-0.09,9,0.14,-0.02,73,45,M01,K20B,4,4,1040.0,8,-0.04047902312433619,1.245594455170377,-0.5859477469099721,-0.8662816458647963,-1.0542619448934845,-1.232246967544446,-1.5396298413664726,-0.5865079429229716,0.0,0.0,-1.1148535345637895,-0.6252444096361152,0.15902432299784472,-1.048516662722086,1.213882174584846,-0.19339230354615386,1.3124230893716113,1.380084129899012,1.7322720004447638,8.050385786130754
PM820,HHOLL M59 - LASO SPLASH Z124G,130,11,-1.8,58,93,0.22,0.73,25,2,11,5,16,0.72,-0.14,19,0.58,0.0,54,75,M59,Z124G,4,2,1115.0,6,0.40479023124336183,-1.6607926068938361,-0.7812636625466295,-0.9281589062837103,-0.7997849237122986,-0.6721347095696979,-1.0264198942443152,-2.3460317716918864,1.4793611764306513,-0.3425959978512239,-0.5574267672818948,1.8757332289083455,-0.848129722655172,0.9174520798818252,-0.9711057396678768,-1.4504422765961547,-1.3124230893716113,2.0701261948485183,-0.0,-1.3308696972259781
PM3,C19 - HHOLL K20B,107,17,-3.2,56,79,0.15,0.38,26,-6,9,8,19,0.4,-0.05,4,-0.03,-0.02,82,25,C19,K20B,3,5,1280.0,8,-0.5262273006163705,0.8303963034469181,-0.5859477469099721,-1.0519134271215385,-1.3087389660746704,-1.4562918707343453,-2.0528397884886305,-0.5865079429229716,-1.1506142483349513,0.6851919957024478,-1.3935669182047368,-1.5915312245282935,0.6360972919913789,-2.3591624911246933,0.16185095661131293,0.24174037943269244,1.3124230893716113,0.8280504779394074,1.7322720004447638,2.1678039940626483
PM200,HHOLL G34 - LSF SRR CHARTER 1181J,148,14,-2.8,60,96,0.22,0.48,24,-1,11,8,20,0.5,0.05,26,0.01,-0.01,88,61,G34,1181J,4,1,1235.0,5,1.1334126474814132,-0.41519815172345903,-0.976579578183287,-0.8044043854458822,-0.690723343206076,-0.6721347095696979,-1.0264198942443152,-0.5865079429229716,-0.32874692809570066,1.0277879935536718,-0.16722803018456842,-1.3641696210242515,0.9541459379870683,0.0,-0.16185095661131293,-0.24174037943269244,-0.32810577234290283,-0.5520336519596049,0.8661360002223819,1.101804484831197
PM762,HHOLL L73 - LSF CJR PRESIDENT 4454M,151,16,-4.8,55,84,0.18,0.45,28,-2,11,7,20,0.86,-0.05,7,0.14,-0.0,85,66,L73,4454M,6,4,980.0,10,1.2548497168544217,0.41519815172345903,-0.19531591563665737,-1.1137906875404524,-1.1269696652309662,-1.1202245159494966,-1.0264198942443152,-1.1730158858459432,2.6299754247656026,1.0277879935536718,-1.2263388880201684,-0.6252444096361152,0.7951216149892236,0.3276614571006519,1.4566586095018148,-0.09669615177307705,-0.0,0.8280504779394074,0.0,12.463066222729365
PM5,C14 - HHOLL K20B,109,17,-3.3,52,75,0.14,0.14,20,-8,9,8,19,0.4,-0.06,2,-0.04,-0.02,79,30,C14,K20B,3,5,1165.0,8,-0.4452692543676981,0.8303963034469181,-1.7578432407299165,-1.2994224687971945,-1.4541544067496337,-1.5683143223292946,-2.0528397884886305,-0.5865079429229716,-1.1506142483349513,0.6851919957024478,-1.5050522716611157,-1.6483716254043037,0.47707296899353413,-2.031501034024042,0.24277643491696904,1.4020942007096162,1.968634634057417,0.9660588909293083,1.7322720004447638,2.804192490749827
PM675,HHOLL L32 - VF SILVER BOW D172,160,14,-2.8,64,110,0.29,0.88,19,2,14,8,20,0.53,0.02,25,0.12,-0.0,92,68,L32,D172,6,1,1065.0,7,1.6191609249734473,-0.41519815172345903,-1.953159156366574,-0.5568953437702262,-0.1817693008437042,0.1120224515949491,0.5132099471221576,-0.5865079429229716,-0.08218673202392517,1.0277879935536718,-0.2229707069127579,-0.7389252113881363,1.1661783686508613,0.4587260399409126,-0.16185095661131293,-2.175663414894232,-1.3124230893716113,-0.1380084129899012,0.0,3.429461014531559
PM915,HHOLL M12 - SLB AUTHORITY 1278J,137,16,-4.2,60,87,0.17,0.36,29,-8,11,9,17,0.6,-0.14,15,0.25,-0.04,78,59,M12,1278J,8,5,1025.0,13,0.6881433931137152,0.41519815172345903,0.0,-0.8044043854458822,-1.0179080847247437,-1.232246967544446,-1.0264198942443152,0.0,0.49312039214355013,0.0,-0.7803974741946527,0.0,0.424064861327586,-0.13106458284026076,0.9711057396678768,0.33843653120576944,1.968634634057417,2.0701261948485183,3.4645440008895276,20.063487358861025
PM78,HHOLL K56 - HHOLL K20B,124,15,-2.7,60,92,0.2,0.61,22,-4,11,7,19,0.5,-0.05,8,0.09,-0.01,81,43,K56,K20B,4,3,1080.0,7,0.16191609249734476,0.0,-1.3672114094566015,-0.8044043854458822,-0.8361387838810395,-0.8961796127595971,-1.0264198942443152,-1.1730158858459432,-0.32874692809570066,0.6851919957024478,-1.1705962112919788,-0.9094464140161677,0.5830891843254307,-1.1795812455623467,-0.24277643491696904,-0.8702653659576929,0.6562115446858057,0.8280504779394074,0.8661360002223819,0.7960843085620466
PM184,HHOLL G25 - FEDDES DEFENDER Y17-8269,120,18,-4.3,57,82,0.16,0.44,28,-5,12,8,20,0.45,-0.02,3,0.04,0.0,91,29,G25,8269,4,4,1350.0,8,0.0,1.245594455170377,-0.19531591563665737,-0.9900361667026243,-1.1996773855684477,-1.3442694191393956,-0.5132099471221576,-0.5865079429229716,-0.739680588215326,1.0277879935536718,-1.4493095949329264,-1.1936484183962202,1.113170260984913,-2.097033325444172,1.052031217973533,-0.04834807588653853,0.9843173170287085,0.4140252389697036,-0.0,5.5089423212267885
PM21,F81 - HHOLL N54,147,19,-5.2,49,76,0.17,0.3,32,-4,11,9,21,0.52,0.02,12,0.05,0.01,95,52,F81,N54,6,3,1015.0,9,1.092933624357077,1.6607926068938361,0.5859477469099721,-1.4850542500539363,-1.4178005465808927,-1.232246967544446,-1.0264198942443152,0.0,-0.16437346404785033,1.3703839914048956,-0.9476255043792209,-1.1368080175202095,1.325202691648706,-0.5897906227811733,1.780360522724441,0.6285249865250004,0.6562115446858057,-0.1380084129899012,-0.8661360002223819,11.7931158882732
PM386,HHOLL J11 - LASO SPLASH Z124G,133,13,-2.3,55,88,0.21,0.66,26,1,11,6,16,0.72,-0.14,18,0.56,0.0,58,75,J11,Z124G,4,2,1260.0,6,0.5262273006163705,-0.8303963034469181,-0.5859477469099721,-1.1137906875404524,-0.9815542245560028,-0.7841571611646476,-1.0264198942443152,-1.7595238287689148,1.4793611764306513,-0.3425959978512239,-0.6131694440100842,1.7620524271563252,-0.6360972919913789,0.9174520798818252,-0.566478348139595,-1.1120057453903855,-0.9843173170287085,2.0701261948485183,-0.0,1.8436404163541287
PM127,F21 - LASO SPLASH Z124G,126,12,-1.8,56,88,0.2,0.5,23,-2,11,6,18,0.58,-0.11,13,0.35,-0.01,67,59,F21,Z124G,4,3,1175.0,7,0.24287413874601715,-1.245594455170377,-1.1718954938199442,-1.0519134271215385,-0.9815542245560028,-0.8961796127595971,-1.0264198942443152,-1.7595238287689148,0.3287469280956998,0.3425959978512239,-0.8918828276510316,0.5684040087601047,-0.15902432299784472,-0.13106458284026076,-0.9711057396678768,-0.33843653120576944,-0.0,1.6561009558788145,0.8661360002223819,0.46280107321175823
PM24,HHOLL G10 - HHOLL K20B,108,19,-4.5,46,69,0.14,0.19,23,-7,10,9,18,0.45,-0.04,2,-0.01,-0.01,70,38,G10,K20B,4,5,1115.0,9,-0.4857482774920343,1.6607926068938361,-1.1718954938199442,-1.6706860313106786,-1.672277567762079,-1.5683143223292946,-1.5396298413664726,0.0,-0.739680588215326,0.3425959978512239,-1.5050522716611157,-1.4778504227762725,0.0,-1.5072427026629986,1.213882174584846,1.1603538212769238,1.6405288617145142,0.690042064949506,0.8661360002223819,6.153030262803773
PM64,HHOLL K75 - HHOLL N54,132,16,-3.5,52,81,0.18,0.32,29,-3,12,7,19,0.51,0.02,12,0.04,0.01,81,51,K75,N54,5,3,980.0,8,0.4857482774920343,0.41519815172345903,0.0,-1.2994224687971945,-1.2360312457371887,-1.1202245159494966,-0.5132099471221576,-1.1730158858459432,-0.2465601960717755,0.6851919957024478,-0.9476255043792209,-1.1936484183962202,0.5830891843254307,-0.6553229142013038,0.404627391528282,0.5318288347519234,0.32810577234290283,-0.1380084129899012,-0.8661360002223819,3.6237095692134824
PM871,HHOLL M50 - VF SILVER BOW D172,159,17,-4.1,59,101,0.26,0.89,20,2,15,9,20,0.61,-0.05,18,0.31,0.0,92,67,M50,D172,9,3,1095.0,12,1.5786819018491114,0.8303963034469181,-1.7578432407299165,-0.8662816458647963,-0.5089540423623719,-0.2240449031898994,1.0264198942443152,0.0,0.5753071241674752,1.0277879935536718,-0.6131694440100842,0.3410424052560629,1.1661783686508613,0.39319374852078226,0.8901802613622201,-2.2240114907807707,-1.3124230893716113,0.8280504779394074,-0.0,14.460925694380148
PM900,HHOLL M78 - LSF SRR CHARTER 1181J,163,15,-3.9,70,115,0.28,0.83,26,3,13,8,17,0.81,0.08,34,0.07,-0.0,74,89,M78,1181J,10,2,848.0,12,1.7405979943464562,0.0,-0.5859477469099721,-0.18563178125674204,0.0,0.0,0.0,-0.5865079429229716,2.219041764645978,0.0,0.2787133836409474,-1.0231272157681885,0.212032430663793,1.8349041597636504,0.7283293047509074,-1.9339230354615395,-1.6405288617145142,-0.9660588909293086,0.0,12.184709453476867
PM86,HHOLL K65 - HHOLL K20B,104,20,-5.1,54,77,0.15,0.45,24,-6,10,9,17,0.56,-0.08,0,0.03,-0.01,67,37,K65,K20B,4,4,948.0,8,-0.647664369989379,2.0759907586172948,-0.976579578183287,-1.1756679479593664,-1.381446686412152,-1.4562918707343453,-1.5396298413664726,0.0,0.16437346404785033,0.0,-1.6165376251174948,-1.2504888192722305,-0.15902432299784472,-1.572774994083129,1.699435044418784,-0.09669615177307705,1.3124230893716113,1.2420757169091108,0.8661360002223819,6.323182251846985
